#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          96     1.00014     1.00005 4.21428e-06
          97     1.00014     1.00005 4.28071e-06
          98     1.00014     1.00005 4.34748e-06
          99     1.00015     1.00005 4.41461e-06
         100     1.00015     1.00005 4.48208e-06
         101     1.00015     1.00005 4.54989e-06
         102     1.00015     1.00005 4.61805e-06
         103     1.00016     1.00005 4.68655e-06
         104     1.00016     1.00005 4.75539e-06
         105     1.00016     1.00006 4.82457e-06
         106     1.00017     1.00006 4.89409e-06
         107     1.00017     1.00006 4.96394e-06
         108     1.00017     1.00006 5.03413e-06
         109     1.00018     1.00006 5.10465e-06
         110     1.00018     1.00006  5.1755e-06
         111     1.00018     1.00006 5.24668e-06
         112     1.00019     1.00006  5.3182e-06
         113     1.00019     1.00006 5.39004e-06
         114     1.00019     1.00006 5.46221e-06
         115      1.0002     1.00007  5.5347e-06
         116      1.0002     1.00007 5.60752e-06
         117      1.0002     1.00007 5.68066e-06
         118     1.00021     1.00007 5.75413e-06
         119     1.00021     1.00007 5.82793e-06
         120     1.00022     1.00007 5.90206e-06
         121     1.00022     1.00007 5.97651e-06
         122     1.00022     1.00007  6.0513e-06
         123     1.00023     1.00008 6.12642e-06
         124     1.00023     1.00008 6.20187e-06
         125     1.00023     1.00008 6.27766e-06
         126     1.00024     1.00008 6.35378e-06
         127     1.00024     1.00008 6.43023e-06
         128     1.00025     1.00008   6.507e-06
         129     1.00025     1.00008  6.5841e-06
         130     1.00025     1.00008 6.66152e-06
         131     1.00026     1.00009 6.73927e-06
         132     1.00026     1.00009 6.81733e-06
         133     1.00026     1.00009 6.89573e-06
         134     1.00027     1.00009 6.97444e-06
         135     1.00027     1.00009 7.05348e-06
         136     1.00028     1.00009 7.13284e-06
         137     1.00028     1.00009 7.21253e-06
         138     1.00029      1.0001 7.29253e-06
         139     1.00029      1.0001 7.37286e-06
         140     1.00029      1.0001 7.45351e-06
         141      1.0003      1.0001 7.53449e-06
         142      1.0003      1.0001 7.61578e-06
         143     1.00031      1.0001 7.69739e-06
         144     1.00031      1.0001 7.77931e-06
         145     1.00032     1.00011 7.86155e-06
         146     1.00032     1.00011  7.9441e-06
         147     1.00032     1.00011 8.02696e-06
         148     1.00033     1.00011 8.11013e-06
         149     1.00033     1.00011 8.19361e-06
         150     1.00034     1.00011  8.2774e-06
         151     1.00034     1.00011  8.3615e-06
         152     1.00035     1.00012  8.4459e-06
         153     1.00035     1.00012 8.53062e-06
         154     1.00036     1.00012 8.61564e-06
         155     1.00036     1.00012 8.70098e-06
         156     1.00037     1.00012 8.78663e-06
         157     1.00037     1.00012  8.8726e-06
         158     1.00038     1.00013 8.95887e-06
         159     1.00038     1.00013 9.04546e-06
         160     1.00039     1.00013 9.13235e-06
         161     1.00039     1.00013 9.21955e-06
         162      1.0004     1.00013 9.30705e-06
         163      1.0004     1.00013 9.39487e-06
         164     1.00041     1.00014   9.483e-06
         165     1.00041     1.00014 9.57144e-06
         166     1.00042     1.00014 9.66019e-06
         167     1.00042     1.00014 9.74925e-06
         168     1.00043     1.00014 9.83861e-06
         169     1.00043     1.00014 9.92828e-06
         170     1.00044     1.00015 1.00183e-05
         171     1.00044     1.00015 1.01085e-05
         172     1.00045     1.00015 1.01991e-05
         173     1.00045     1.00015   1.029e-05
         174     1.00046     1.00015 1.03811e-05
         175     1.00046     1.00015 1.04726e-05
         176     1.00047     1.00016 1.05644e-05
         177     1.00047     1.00016 1.06564e-05
         178     1.00048     1.00016 1.07488e-05
         179     1.00048     1.00016 1.08415e-05
         180     1.00049     1.00016 1.09344e-05
         181      1.0005     1.00016 1.10277e-05
         182      1.0005     1.00017 1.11213e-05
         183     1.00051     1.00017 1.12152e-05
         184     1.00051     1.00017 1.13094e-05
         185     1.00052     1.00017 1.14038e-05
         186     1.00052     1.00017 1.14986e-05
         187     1.00053     1.00018 1.15937e-05
         188     1.00054     1.00018 1.16891e-05
         189     1.00054     1.00018 1.17848e-05
         190     1.00055     1.00018 1.18808e-05
         191     1.00055     1.00018 1.19771e-05
         192     1.00056     1.00019 1.20737e-05
         193     1.00057     1.00019 1.21706e-05
         194     1.00057     1.00019 1.22679e-05
         195     1.00058     1.00019 1.23654e-05
         196     1.00058     1.00019 1.24632e-05
         197     1.00059      1.0002 1.25613e-05
         198      1.0006      1.0002 1.26597e-05
         199      1.0006      1.0002 1.27585e-05
         200     1.00061      1.0002 1.28575e-05
         201     1.00062      1.0002 1.29568e-05
         202     1.00062     1.00021 1.30564e-05
         203     1.00063     1.00021 1.31563e-05
         204     1.00063     1.00021 1.32566e-05
         205     1.00064     1.00021 1.33571e-05
         206     1.00065     1.00021 1.34579e-05
         207     1.00065     1.00022  1.3559e-05
         208     1.00066     1.00022 1.36604e-05
         209     1.00067     1.00022 1.37621e-05
         210     1.00067     1.00022 1.38641e-05
         211     1.00068     1.00023 1.39664e-05
         212     1.00069     1.00023  1.4069e-05
         213     1.00069     1.00023 1.41718e-05
         214      1.0007     1.00023  1.4275e-05
         215     1.00071     1.00023 1.43785e-05
         216     1.00071     1.00024 1.44823e-05
         217     1.00072     1.00024 1.45864e-05
         218     1.00073     1.00024 1.46907e-05
         219     1.00073     1.00024 1.47954e-05
         220     1.00074     1.00025 1.49004e-05
         221     1.00075     1.00025 1.50056e-05
         222     1.00075     1.00025 1.51112e-05
         223     1.00076     1.00025  1.5217e-05
         224     1.00077     1.00025 1.53231e-05
         225     1.00078     1.00026 1.54296e-05
         226     1.00078     1.00026 1.55363e-05
         227     1.00079     1.00026 1.56433e-05
         228      1.0008     1.00026 1.57507e-05
         229      1.0008     1.00027 1.58583e-05
         230     1.00081     1.00027 1.59662e-05
         231     1.00082     1.00027 1.60745e-05
         232     1.00083     1.00027  1.6183e-05
         233     1.00083     1.00028 1.62918e-05
         234     1.00084     1.00028  1.6401e-05
         235     1.00085     1.00028 1.65104e-05
         236     1.00086     1.00028 1.66202e-05
         237     1.00086     1.00029 1.67302e-05
         238     1.00087     1.00029 1.68406e-05
         239     1.00088     1.00029 1.69512e-05
         240     1.00089     1.00029 1.70622e-05
         241      1.0009      1.0003 1.71735e-05
         242      1.0009      1.0003 1.72851e-05
         243     1.00091      1.0003 1.73969e-05
         244     1.00092      1.0003 1.75091e-05
         245     1.00093     1.00031 1.76216e-05
         246     1.00093     1.00031 1.77344e-05
         247     1.00094     1.00031 1.78475e-05
         248     1.00095     1.00031 1.79609e-05
         249     1.00096     1.00032 1.80746e-05
         250     1.00097     1.00032 1.81887e-05
         251     1.00097     1.00032  1.8303e-05
         252     1.00098     1.00032 1.84176e-05
         253     1.00099     1.00033 1.85325e-05
         254       1.001     1.00033 1.86477e-05
         255     1.00101     1.00033 1.87633e-05
         256     1.00102     1.00033 1.88791e-05
         257     1.00102     1.00034 1.89952e-05
         258     1.00103     1.00034 1.91117e-05
         259     1.00104     1.00034 1.92284e-05
         260     1.00105     1.00034 1.93454e-05
         261     1.00106     1.00035 1.94628e-05
         262     1.00107     1.00035 1.95804e-05
         263     1.00107     1.00035 1.96984e-05
         264     1.00108     1.00036 1.98166e-05
         265     1.00109     1.00036 1.99352e-05
         266      1.0011     1.00036  2.0054e-05
         267     1.00111     1.00036 2.01732e-05
         268     1.00112     1.00037 2.02927e-05
         269     1.00113     1.00037 2.04124e-05
         270     1.00113     1.00037 2.05325e-05
         271     1.00114     1.00038 2.06528e-05
         272     1.00115     1.00038 2.07735e-05
         273     1.00116     1.00038 2.08945e-05
         274     1.00117     1.00038 2.10157e-05
         275     1.00118     1.00039 2.11373e-05
         276     1.00119     1.00039 2.12592e-05
         277      1.0012     1.00039 2.13814e-05
         278     1.00121      1.0004 2.15039e-05
         279     1.00122      1.0004 2.16266e-05
         280     1.00122      1.0004 2.17497e-05
         281     1.00123      1.0004 2.18731e-05
         282     1.00124     1.00041 2.19968e-05
         283     1.00125     1.00041 2.21208e-05
         284     1.00126     1.00041 2.22451e-05
         285     1.00127     1.00042 2.23697e-05
         286     1.00128     1.00042 2.24946e-05
         287     1.00129     1.00042 2.26198e-05
         288      1.0013     1.00043 2.27454e-05
         289     1.00131     1.00043 2.28712e-05
         290     1.00132     1.00043 2.29973e-05
         291     1.00133     1.00043 2.31237e-05
         292     1.00134     1.00044 2.32504e-05
         293     1.00135     1.00044 2.33774e-05
         294     1.00136     1.00044 2.35047e-05
         295     1.00137     1.00045 2.36323e-05
         296     1.00138     1.00045 2.37602e-05
         297     1.00139     1.00045 2.38884e-05
         298      1.0014     1.00046 2.40169e-05
         299     1.00141     1.00046 2.41457e-05
         300     1.00142     1.00046 2.42748e-05
         301     1.00143     1.00047 2.44042e-05
         302     1.00144     1.00047 2.45339e-05
         303     1.00145     1.00047 2.46639e-05
         304     1.00146     1.00048 2.47942e-05
         305     1.00147     1.00048 2.49249e-05
         306     1.00148     1.00048 2.50558e-05
         307     1.00149     1.00049  2.5187e-05
         308      1.0015     1.00049 2.53185e-05
         309     1.00151     1.00049 2.54503e-05
         310     1.00152      1.0005 2.55825e-05
         311     1.00153      1.0005 2.57149e-05
         312     1.00154      1.0005 2.58477e-05
         313     1.00155     1.00051 2.59807e-05
         314     1.00156     1.00051 2.61141e-05
         315     1.00157     1.00051 2.62477e-05
         316     1.00158     1.00052 2.63817e-05
         317     1.00159     1.00052  2.6516e-05
         318      1.0016     1.00052 2.66505e-05
         319     1.00161     1.00053 2.67854e-05
         320     1.00162     1.00053 2.69206e-05
         321     1.00163     1.00053 2.70561e-05
         322     1.00165     1.00054 2.71919e-05
         323     1.00166     1.00054  2.7328e-05
         324     1.00167     1.00054 2.74644e-05
         325     1.00168     1.00055 2.76011e-05
         326     1.00169     1.00055 2.77382e-05
         327      1.0017     1.00055 2.78755e-05
         328     1.00171     1.00056 2.80131e-05
         329     1.00172     1.00056 2.81511e-05
         330     1.00173     1.00056 2.82893e-05
         331     1.00175     1.00057 2.84279e-05
         332     1.00176     1.00057 2.85668e-05
         333     1.00177     1.00058 2.87059e-05
         334     1.00178     1.00058 2.88454e-05
         335     1.00179     1.00058 2.89852e-05
         336      1.0018     1.00059 2.91253e-05
         337     1.00181     1.00059 2.92657e-05
         338     1.00182     1.00059 2.94064e-05
         339     1.00184      1.0006 2.95474e-05
         340     1.00185      1.0006 2.96887e-05
         341     1.00186      1.0006 2.98304e-05
         342     1.00187     1.00061 2.99723e-05
         343     1.00188     1.00061 3.01145e-05
         344     1.00189     1.00062 3.02571e-05
         345     1.00191     1.00062    3.04e-05
         346     1.00192     1.00062 3.05432e-05
         347     1.00193     1.00063 3.06867e-05
         348     1.00194     1.00063 3.08305e-05
         349     1.00195     1.00063 3.09746e-05
         350     1.00197     1.00064  3.1119e-05
         351     1.00198     1.00064 3.12637e-05
         352     1.00199     1.00065 3.14088e-05
         353       1.002     1.00065 3.15542e-05
         354     1.00201     1.00065 3.16998e-05
         355     1.00203     1.00066 3.18458e-05
         356     1.00204     1.00066 3.19922e-05
         357     1.00205     1.00067 3.21388e-05
         358     1.00206     1.00067 3.22857e-05
         359     1.00208     1.00067  3.2433e-05
         360     1.00209     1.00068 3.25806e-05
         361      1.0021     1.00068 3.27285e-05
         362     1.00211     1.00068 3.28767e-05
         363     1.00213     1.00069 3.30252e-05
         364     1.00214     1.00069  3.3174e-05
         365     1.00215      1.0007 3.33232e-05
         366     1.00216      1.0007 3.34727e-05
         367     1.00218      1.0007 3.36225e-05
         368     1.00219     1.00071 3.37726e-05
         369      1.0022     1.00071  3.3923e-05
         370     1.00222     1.00072 3.40738e-05
         371     1.00223     1.00072 3.42248e-05
         372     1.00224     1.00073 3.43762e-05
         373     1.00226     1.00073 3.45279e-05
         374     1.00227     1.00073   3.468e-05
         375     1.00228     1.00074 3.48323e-05
         376     1.00229     1.00074  3.4985e-05
         377     1.00231     1.00075  3.5138e-05
         378     1.00232     1.00075 3.52913e-05
         379     1.00233     1.00075 3.54449e-05
         380     1.00235     1.00076 3.55989e-05
         381     1.00236     1.00076 3.57532e-05
         382     1.00237     1.00077 3.59078e-05
         383     1.00239     1.00077 3.60628e-05
         384      1.0024     1.00078  3.6218e-05
         385     1.00242     1.00078 3.63736e-05
         386     1.00243     1.00078 3.65295e-05
         387     1.00244     1.00079 3.66858e-05
         388     1.00246     1.00079 3.68423e-05
         389     1.00247      1.0008 3.69992e-05
         390     1.00248      1.0008 3.71565e-05
         391      1.0025     1.00081  3.7314e-05
         392     1.00251     1.00081 3.74719e-05
         393     1.00253     1.00081 3.76301e-05
         394     1.00254     1.00082 3.77886e-05
         395     1.00255     1.00082 3.79475e-05
         396     1.00257     1.00083 3.81067e-05
         397     1.00258     1.00083 3.82662e-05
         398      1.0026     1.00084 3.84261e-05
         399     1.00261     1.00084 3.85863e-05
         400     1.00262     1.00085 3.87468e-05
         401     1.00264     1.00085 3.89076e-05
         402     1.00265     1.00085 3.90688e-05
         403     1.00267     1.00086 3.92303e-05
         404     1.00268     1.00086 3.93922e-05
         405      1.0027     1.00087 3.95544e-05
         406     1.00271     1.00087 3.97169e-05
         407     1.00273     1.00088 3.98797e-05
         408     1.00274     1.00088 4.00429e-05
         409     1.00276     1.00089 4.02064e-05
         410     1.00277     1.00089 4.03703e-05
         411     1.00279     1.00089 4.05344e-05
         412      1.0028      1.0009  4.0699e-05
         413     1.00282      1.0009 4.08638e-05
         414     1.00283     1.00091  4.1029e-05
         415     1.00285     1.00091 4.11945e-05
         416     1.00286     1.00092 4.13604e-05
         417     1.00288     1.00092 4.15266e-05
         418     1.00289     1.00093 4.16932e-05
         419     1.00291     1.00093 4.18601e-05
         420     1.00292     1.00094 4.20273e-05
         421     1.00294     1.00094 4.21949e-05
         422     1.00295     1.00095 4.23628e-05
         423     1.00297     1.00095 4.25311e-05
         424     1.00298     1.00096 4.26997e-05
         425       1.003     1.00096 4.28686e-05
         426     1.00301     1.00097 4.30379e-05
         427     1.00303     1.00097 4.32076e-05
         428     1.00304     1.00098 4.33776e-05
         429     1.00306     1.00098 4.35479e-05
         430     1.00308     1.00099 4.37186e-05
         431     1.00309     1.00099 4.38896e-05
         432     1.00311       1.001  4.4061e-05
         433     1.00312       1.001 4.42327e-05
         434     1.00314       1.001 4.44048e-05
         435     1.00316     1.00101 4.45773e-05
         436     1.00317     1.00101   4.475e-05
         437     1.00319     1.00102 4.49232e-05
         438      1.0032     1.00102 4.50967e-05
         439     1.00322     1.00103 4.52705e-05
         440     1.00324     1.00103 4.54447e-05
         441     1.00325     1.00104 4.56193e-05
         442     1.00327     1.00104 4.57942e-05
         443     1.00329     1.00105 4.59695e-05
         444      1.0033     1.00105 4.61451e-05
         445     1.00332     1.00106 4.63211e-05
         446     1.00334     1.00107 4.64974e-05
         447     1.00335     1.00107 4.66741e-05
         448     1.00337     1.00108 4.68512e-05
         449     1.00339     1.00108 4.70286e-05
         450      1.0034     1.00109 4.72064e-05
         451     1.00342     1.00109 4.73845e-05
         452     1.00344      1.0011  4.7563e-05
         453     1.00345      1.0011 4.77419e-05
         454     1.00347     1.00111 4.79211e-05
         455     1.00349     1.00111 4.81007e-05
         456      1.0035     1.00112 4.82806e-05
         457     1.00352     1.00112 4.84609e-05
         458     1.00354     1.00113 4.86416e-05
         459     1.00356     1.00113 4.88227e-05
         460     1.00357     1.00114 4.90041e-05
         461     1.00359     1.00114 4.91859e-05
         462     1.00361     1.00115  4.9368e-05
         463     1.00363     1.00115 4.95505e-05
         464     1.00364     1.00116 4.97334e-05
         465     1.00366     1.00116 4.99167e-05
         466     1.00368     1.00117 5.01003e-05
         467      1.0037     1.00118 5.02843e-05
         468     1.00371     1.00118 5.04687e-05
         469     1.00373     1.00119 5.06534e-05
         470     1.00375     1.00119 5.08386e-05
         471     1.00377      1.0012 5.10241e-05
         472     1.00379      1.0012 5.12099e-05
         473      1.0038     1.00121 5.13962e-05
         474     1.00382     1.00121 5.15828e-05
         475     1.00384     1.00122 5.17699e-05
         476     1.00386     1.00123 5.19573e-05
         477     1.00388     1.00123  5.2145e-05
         478      1.0039     1.00124 5.23332e-05
         479     1.00391     1.00124 5.25218e-05
         480     1.00393     1.00125 5.27107e-05
         481     1.00395     1.00125    5.29e-05
         482     1.00397     1.00126 5.30897e-05
         483     1.00399     1.00126 5.32798e-05
         484     1.00401     1.00127 5.34703e-05
         485     1.00403     1.00128 5.36611e-05
         486     1.00404     1.00128 5.38524e-05
         487     1.00406     1.00129  5.4044e-05
         488     1.00408     1.00129  5.4236e-05
         489      1.0041      1.0013 5.44284e-05
         490     1.00412      1.0013 5.46212e-05
         491     1.00414     1.00131 5.48144e-05
         492     1.00416     1.00132  5.5008e-05
         493     1.00418     1.00132  5.5202e-05
         494      1.0042     1.00133 5.53964e-05
         495     1.00422     1.00133 5.55911e-05
         496     1.00424     1.00134 5.57863e-05
         497     1.00426     1.00135 5.59819e-05
         498     1.00428     1.00135 5.61778e-05
         499     1.00429     1.00136 5.63741e-05
         500     1.00431     1.00136 5.65709e-05
         501     1.00433     1.00137  5.6768e-05
         502     1.00435     1.00137 5.69656e-05
         503     1.00437     1.00138 5.71635e-05
         504     1.00439     1.00139 5.73619e-05
         505     1.00441     1.00139 5.75606e-05
         506     1.00443      1.0014 5.77598e-05
         507     1.00445      1.0014 5.79593e-05
         508     1.00447     1.00141 5.81593e-05
         509     1.00449     1.00142 5.83596e-05
         510     1.00451     1.00142 5.85604e-05
         511     1.00453     1.00143 5.87616e-05
         512     1.00455     1.00143 5.89632e-05
         513     1.00458     1.00144 5.91652e-05
         514      1.0046     1.00145 5.93676e-05
         515     1.00462     1.00145 5.95704e-05
         516     1.00464     1.00146 5.97736e-05
         517     1.00466     1.00147 5.99773e-05
         518     1.00468     1.00147 6.01813e-05
         519      1.0047     1.00148 6.03858e-05
         520     1.00472     1.00148 6.05907e-05
         521     1.00474     1.00149  6.0796e-05
         522     1.00476      1.0015 6.10017e-05
         523     1.00478      1.0015 6.12078e-05
         524      1.0048     1.00151 6.14143e-05
         525     1.00483     1.00152 6.16213e-05
         526     1.00485     1.00152 6.18287e-05
         527     1.00487     1.00153 6.20365e-05
         528     1.00489     1.00153 6.22447e-05
         529     1.00491     1.00154 6.24534e-05
         530     1.00493     1.00155 6.26624e-05
         531     1.00495     1.00155 6.28719e-05
         532     1.00498     1.00156 6.30818e-05
         533       1.005     1.00157 6.32922e-05
         534     1.00502     1.00157  6.3503e-05
         535     1.00504     1.00158 6.37142e-05
         536     1.00506     1.00159 6.39258e-05
         537     1.00508     1.00159 6.41378e-05
         538     1.00511      1.0016 6.43503e-05
         539     1.00513     1.00161 6.45632e-05
         540     1.00515     1.00161 6.47766e-05
         541     1.00517     1.00162 6.49904e-05
         542      1.0052     1.00163 6.52046e-05
         543     1.00522     1.00163 6.54192e-05
         544     1.00524     1.00164 6.56343e-05
         545     1.00526     1.00165 6.58498e-05
         546     1.00529     1.00165 6.60658e-05
         547     1.00531     1.00166 6.62822e-05
         548     1.00533     1.00167  6.6499e-05
         549     1.00535     1.00167 6.67163e-05
         550     1.00538     1.00168  6.6934e-05
         551      1.0054     1.00169 6.71521e-05
         552     1.00542     1.00169 6.73707e-05
         553     1.00545      1.0017 6.75898e-05
         554     1.00547     1.00171 6.78093e-05
         555     1.00549     1.00171 6.80292e-05
         556     1.00551     1.00172 6.82496e-05
         557     1.00554     1.00173 6.84704e-05
         558     1.00556     1.00173 6.86917e-05
         559     1.00558     1.00174 6.89134e-05
         560     1.00561     1.00175 6.91356e-05
         561     1.00563     1.00175 6.93583e-05
         562     1.00566     1.00176 6.95814e-05
         563     1.00568     1.00177 6.98049e-05
         564      1.0057     1.00178 7.00289e-05
         565     1.00573     1.00178 7.02534e-05
         566     1.00575     1.00179 7.04783e-05
         567     1.00577      1.0018 7.07036e-05
         568      1.0058      1.0018 7.09295e-05
         569     1.00582     1.00181 7.11558e-05
         570     1.00585     1.00182 7.13825e-05
         571     1.00587     1.00182 7.16098e-05
         572      1.0059     1.00183 7.18374e-05
         573     1.00592     1.00184 7.20656e-05
         574     1.00594     1.00185 7.22942e-05
         575     1.00597     1.00185 7.25233e-05
         576     1.00599     1.00186 7.27529e-05
         577     1.00602     1.00187 7.29829e-05
         578     1.00604     1.00187 7.32134e-05
         579     1.00607     1.00188 7.34444e-05
         580     1.00609     1.00189 7.36758e-05
         581     1.00612      1.0019 7.39077e-05
         582     1.00614      1.0019 7.41401e-05
         583     1.00617     1.00191  7.4373e-05
         584     1.00619     1.00192 7.46063e-05
         585     1.00622     1.00193 7.48402e-05
         586     1.00624     1.00193 7.50745e-05
         587     1.00627     1.00194 7.53093e-05
         588      1.0063     1.00195 7.55445e-05
         589     1.00632     1.00196 7.57803e-05
         590     1.00635     1.00196 7.60165e-05
         591     1.00637     1.00197 7.62533e-05
         592      1.0064     1.00198 7.64905e-05
         593     1.00642     1.00199 7.67282e-05
         594     1.00645     1.00199 7.69664e-05
         595     1.00648       1.002 7.72051e-05
         596      1.0065     1.00201 7.74442e-05
         597     1.00653     1.00202 7.76839e-05
         598     1.00656     1.00202 7.79241e-05
         599     1.00658     1.00203 7.81647e-05
         600     1.00661     1.00204 7.84059e-05
         601     1.00663     1.00205 7.86475e-05
         602     1.00666     1.00205 7.88896e-05
         603     1.00669     1.00206 7.91323e-05
         604     1.00671     1.00207 7.93754e-05
         605     1.00674     1.00208 7.96191e-05
         606     1.00677     1.00208 7.98632e-05
         607      1.0068     1.00209 8.01079e-05
         608     1.00682      1.0021  8.0353e-05
         609     1.00685     1.00211 8.05987e-05
         610     1.00688     1.00212 8.08449e-05
         611      1.0069     1.00212 8.10915e-05
         612     1.00693     1.00213 8.13387e-05
         613     1.00696     1.00214 8.15864e-05
         614     1.00699     1.00215 8.18346e-05
         615     1.00701     1.00215 8.20834e-05
         616     1.00704     1.00216 8.23326e-05
         617     1.00707     1.00217 8.25823e-05
         618      1.0071     1.00218 8.28326e-05
         619     1.00713     1.00219 8.30834e-05
         620     1.00715     1.00219 8.33347e-05
         621     1.00718      1.0022 8.35865e-05
         622     1.00721     1.00221 8.38389e-05
         623     1.00724     1.00222 8.40918e-05
         624     1.00727     1.00223 8.43452e-05
         625      1.0073     1.00224 8.45991e-05
         626     1.00732     1.00224 8.48536e-05
         627     1.00735     1.00225 8.51086e-05
         628     1.00738     1.00226 8.53641e-05
         629     1.00741     1.00227 8.56201e-05
         630     1.00744     1.00228 8.58767e-05
         631     1.00747     1.00228 8.61338e-05
         632      1.0075     1.00229 8.63915e-05
         633     1.00753      1.0023 8.66497e-05
         634     1.00755     1.00231 8.69084e-05
         635     1.00758     1.00232 8.71677e-05
         636     1.00761     1.00233 8.74275e-05
         637     1.00764     1.00233 8.76878e-05
         638     1.00767     1.00234 8.79487e-05
         639      1.0077     1.00235 8.82101e-05
         640     1.00773     1.00236 8.84721e-05
         641     1.00776     1.00237 8.87347e-05
         642     1.00779     1.00238 8.89977e-05
         643     1.00782     1.00238 8.92614e-05
         644     1.00785     1.00239 8.95256e-05
         645     1.00788      1.0024 8.97903e-05
         646     1.00791     1.00241 9.00556e-05
         647     1.00794     1.00242 9.03214e-05
         648     1.00797     1.00243 9.05878e-05
         649       1.008     1.00244 9.08548e-05
         650     1.00803     1.00244 9.11223e-05
         651     1.00806     1.00245 9.13904e-05
         652      1.0081     1.00246  9.1659e-05
         653     1.00813     1.00247 9.19282e-05
         654     1.00816     1.00248  9.2198e-05
         655     1.00819     1.00249 9.24683e-05
         656     1.00822      1.0025 9.27392e-05
         657     1.00825     1.00251 9.30107e-05
         658     1.00828     1.00251 9.32827e-05
         659     1.00831     1.00252 9.35553e-05
         660     1.00834     1.00253 9.38285e-05
         661     1.00838     1.00254 9.41023e-05
         662     1.00841     1.00255 9.43766e-05
         663     1.00844     1.00256 9.46515e-05
         664     1.00847     1.00257  9.4927e-05
         665      1.0085     1.00258  9.5203e-05
         666     1.00854     1.00259 9.54797e-05
         667     1.00857     1.00259 9.57569e-05
         668      1.0086      1.0026 9.60347e-05
         669     1.00863     1.00261 9.63131e-05
         670     1.00866     1.00262 9.65921e-05
         671      1.0087     1.00263 9.68717e-05
         672     1.00873     1.00264 9.71518e-05
