#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         379    0.802281    0.758127   0.0148134
         380     0.80223    0.758243   0.0147748
         381    0.802148    0.758358   0.0147365
         382    0.802035    0.758472   0.0146984
         383    0.801891    0.758586   0.0146604
         384    0.801717    0.758698   0.0146227
         385    0.801514    0.758809   0.0145851
         386    0.801282    0.758919   0.0145477
         387    0.801022    0.759028   0.0145106
         388    0.800734    0.759136   0.0144736
         389    0.800418    0.759242   0.0144367
         390    0.800074    0.759346   0.0144001
         391    0.799702     0.75945   0.0143637
         392    0.799304    0.759551   0.0143274
         393    0.798878    0.759651   0.0142913
         394    0.798427     0.75975   0.0142553
         395    0.797951    0.759846   0.0142196
         396    0.797448    0.759941    0.014184
         397    0.796921    0.760035   0.0141486
         398     0.79637    0.760126   0.0141133
         399    0.795795    0.760215   0.0140782
         400    0.795196    0.760303   0.0140433
         401    0.794574    0.760388   0.0140085
         402     0.79393    0.760472   0.0139739
         403    0.793263    0.760553   0.0139395
         404    0.792574    0.760632   0.0139052
         405    0.791864    0.760709   0.0138711
         406    0.791131    0.760784   0.0138371
         407    0.790377    0.760857   0.0138033
         408    0.789601    0.760927   0.0137697
         409    0.788805    0.760996   0.0137362
         410    0.787988    0.761061   0.0137028
         411    0.787151    0.761125   0.0136696
         412    0.786298    0.761186   0.0136366
         413    0.785426    0.761245   0.0136037
         414    0.784536    0.761301    0.013571
         415    0.783629    0.761355   0.0135384
         416    0.782704    0.761406   0.0135059
         417    0.781761    0.761455   0.0134736
         418    0.780801    0.761501   0.0134415
         419    0.779825    0.761545   0.0134095
         420    0.778832    0.761586   0.0133776
         421    0.777823    0.761625   0.0133459
         422    0.776798    0.761661   0.0133143
         423    0.775757    0.761694   0.0132829
         424      0.7747    0.761725   0.0132516
         425    0.773628    0.761753   0.0132204
         426    0.772542    0.761778   0.0131894
         427    0.771441    0.761801   0.0131585
         428    0.770327     0.76182   0.0131278
         429      0.7692    0.761838   0.0130972
         430    0.768061    0.761852   0.0130668
         431     0.76691    0.761864   0.0130365
         432    0.765749    0.761873   0.0130063
         433    0.764576    0.761879   0.0129762
         434    0.763394    0.761883   0.0129463
         435    0.762201    0.761883   0.0129166
         436       0.761    0.761881    0.012887
         437    0.759791    0.761877   0.0128575
         438    0.758573    0.761869   0.0128281
         439    0.757347    0.761859   0.0127989
         440    0.756115    0.761846   0.0127698
         441    0.754878     0.76183   0.0127409
         442    0.753636    0.761811   0.0127121
         443     0.75239     0.76179   0.0126834
         444    0.751139    0.761766   0.0126548
         445    0.749886    0.761739   0.0126264
         446     0.74863     0.76171   0.0125982
         447    0.747373    0.761678     0.01257
         448    0.746115    0.761643    0.012542
         449    0.744858    0.761606   0.0125141
         450    0.743603    0.761566   0.0124864
         451    0.742349    0.761523   0.0124588
         452      0.7411    0.761478   0.0124313
         453    0.739854     0.76143   0.0124039
         454    0.738614     0.76138   0.0123767
         455    0.737379    0.761327   0.0123496
         456    0.736151    0.761272   0.0123227
         457    0.734931    0.761214   0.0122958
         458    0.733721    0.761154   0.0122691
         459    0.732521    0.761092   0.0122426
         460    0.731332    0.761027   0.0122161
         461    0.730154     0.76096   0.0121898
         462    0.728988    0.760891   0.0121636
         463    0.727837     0.76082   0.0121376
         464    0.726699    0.760746   0.0121116
         465    0.725576     0.76067   0.0120858
         466    0.724469    0.760593   0.0120601
         467     0.72338    0.760513   0.0120346
         468    0.722309    0.760431   0.0120091
         469    0.721257    0.760348   0.0119838
         470    0.720227    0.760263   0.0119586
         471    0.719217    0.760175   0.0119335
         472     0.71823    0.760087   0.0119086
         473    0.717265    0.759996   0.0118838
         474    0.716323    0.759904    0.011859
         475    0.715405     0.75981   0.0118344
         476    0.714511    0.759715     0.01181
         477    0.713643    0.759618   0.0117856
         478    0.712802    0.759521   0.0117614
         479    0.711987    0.759421   0.0117372
         480    0.711201    0.759321   0.0117132
         481    0.710445    0.759219   0.0116893
         482    0.709717    0.759117   0.0116655
         483    0.709019    0.759013   0.0116418
         484    0.708351    0.758908   0.0116182
         485    0.707714    0.758803   0.0115947
         486    0.707109    0.758696   0.0115714
         487    0.706535    0.758589   0.0115481
         488    0.705993    0.758481   0.0115249
         489    0.705484    0.758373   0.0115019
         490    0.705008    0.758264   0.0114789
         491    0.704565    0.758155   0.0114561
         492    0.704156    0.758045   0.0114333
         493    0.703781    0.757935   0.0114106
         494     0.70344    0.757825   0.0113881
         495    0.703135    0.757714   0.0113656
         496    0.702864    0.757603   0.0113432
         497    0.702628    0.757493   0.0113209
         498    0.702427    0.757382   0.0112988
         499    0.702264    0.757272   0.0112767
         500    0.702137    0.757162   0.0112546
         501    0.702047    0.757052   0.0112327
         502    0.701993    0.756942   0.0112109
         503    0.701976    0.756833   0.0111891
         504    0.701995    0.756724   0.0111674
         505     0.70205    0.756616   0.0111459
         506    0.702143    0.756508   0.0111243
         507    0.702272    0.756401   0.0111029
         508     0.70244    0.756295   0.0110816
         509    0.702646    0.756189   0.0110603
         510    0.702889    0.756085   0.0110391
         511    0.703171    0.755981    0.011018
         512     0.70349    0.755879   0.0109969
         513    0.703849    0.755777    0.010976
         514    0.704247    0.755677   0.0109551
         515    0.704684    0.755578   0.0109343
         516     0.70516     0.75548   0.0109135
         517    0.705676    0.755384   0.0108928
         518    0.706229    0.755289   0.0108722
         519    0.706821    0.755196   0.0108517
         520    0.707451    0.755104   0.0108312
         521    0.708118    0.755014   0.0108108
         522    0.708822    0.754925   0.0107904
         523    0.709563    0.754838   0.0107701
         524     0.71034    0.754754   0.0107499
         525    0.711153     0.75467   0.0107298
         526    0.712003    0.754589   0.0107097
         527    0.712888     0.75451   0.0106896
         528    0.713808    0.754433   0.0106697
         529    0.714762    0.754358   0.0106498
         530     0.71575    0.754285   0.0106299
         531    0.716771    0.754215   0.0106101
         532    0.717824    0.754146   0.0105904
         533    0.718909     0.75408   0.0105707
         534    0.720026    0.754016   0.0105511
         535    0.721172    0.753955   0.0105316
         536    0.722348    0.753896   0.0105121
         537    0.723552     0.75384   0.0104927
         538    0.724783    0.753786   0.0104733
         539    0.726039    0.753734    0.010454
         540    0.727318    0.753685   0.0104348
         541    0.728619    0.753639   0.0104156
         542    0.729941    0.753595   0.0103965
         543    0.731282    0.753554   0.0103774
         544    0.732642    0.753516   0.0103584
         545    0.734018     0.75348   0.0103395
         546    0.735411    0.753447   0.0103206
         547    0.736817    0.753416   0.0103018
         548    0.738235    0.753389    0.010283
         549    0.739663    0.753364   0.0102643
         550      0.7411    0.753341   0.0102457
         551    0.742542    0.753322   0.0102271
         552    0.743989    0.753305   0.0102086
         553    0.745439    0.753291   0.0101901
         554    0.746889    0.753279   0.0101717
         555    0.748338     0.75327   0.0101534
         556    0.749785    0.753264   0.0101351
         557    0.751227     0.75326   0.0101169
         558    0.752664    0.753259   0.0100988
         559    0.754093    0.753261   0.0100807
         560    0.755512    0.753265   0.0100627
         561    0.756919    0.753271   0.0100448
         562    0.758314     0.75328   0.0100269
         563    0.759694    0.753291   0.0100091
         564    0.761058    0.753305   0.0099914
         565    0.762404    0.753321  0.00997373
         566    0.763731     0.75334  0.00995613
         567    0.765036     0.75336  0.00993859
         568    0.766321    0.753383  0.00992112
         569    0.767583    0.753408  0.00990371
         570    0.768821    0.753435  0.00988638
         571    0.770033    0.753464  0.00986911
         572     0.77122    0.753495   0.0098519
         573    0.772379    0.753528  0.00983476
         574    0.773511    0.753563  0.00981769
         575    0.774614      0.7536  0.00980068
         576    0.775687    0.753638  0.00978374
         577    0.776731    0.753678  0.00976687
         578    0.777744     0.75372  0.00975006
         579    0.778727    0.753763  0.00973332
         580    0.779679    0.753808  0.00971664
         581      0.7806    0.753854  0.00970002
         582     0.78149    0.753901  0.00968347
         583    0.782348     0.75395  0.00966699
         584    0.783176       0.754  0.00965056
         585    0.783972    0.754051   0.0096342
         586    0.784739    0.754104   0.0096179
         587    0.785476    0.754157  0.00960167
         588    0.786182    0.754211  0.00958549
         589    0.786859    0.754267  0.00956938
         590    0.787506    0.754323  0.00955332
         591    0.788124     0.75438  0.00953733
         592    0.788715    0.754438   0.0095214
         593    0.789277    0.754497  0.00950552
         594    0.789814    0.754557  0.00948971
         595    0.790326    0.754617  0.00947395
         596    0.790813    0.754677  0.00945825
         597    0.791277    0.754739   0.0094426
         598    0.791719    0.754801  0.00942701
         599    0.792138    0.754863  0.00941148
         600    0.792538    0.754926  0.00939601
         601    0.792919    0.754989  0.00938058
         602    0.793282    0.755053  0.00936522
         603    0.793627    0.755117   0.0093499
         604    0.793956    0.755181  0.00933465
         605    0.794271    0.755245  0.00931944
         606    0.794571     0.75531  0.00930429
         607    0.794859    0.755376  0.00928919
         608    0.795136    0.755441  0.00927414
         609    0.795403    0.755507  0.00925914
         610     0.79566    0.755572   0.0092442
         611    0.795908    0.755638   0.0092293
         612    0.796149    0.755705  0.00921446
         613    0.796384    0.755771  0.00919967
         614    0.796613    0.755837  0.00918493
         615    0.796839    0.755904  0.00917023
         616     0.79706    0.755971  0.00915559
         617    0.797279    0.756038    0.009141
         618    0.797496    0.756105  0.00912645
         619    0.797713    0.756172  0.00911195
         620    0.797931     0.75624  0.00909751
         621    0.798151    0.756307  0.00908311
         622    0.798371    0.756375  0.00906876
         623    0.798596    0.756442  0.00905445
         624    0.798824     0.75651   0.0090402
         625    0.799057    0.756578  0.00902599
         626    0.799295    0.756647  0.00901183
         627    0.799539    0.756715  0.00899771
         628     0.79979    0.756784  0.00898365
         629    0.800048    0.756852  0.00896963
         630    0.800314    0.756921  0.00895566
         631    0.800589    0.756991  0.00894173
         632    0.800874     0.75706  0.00892785
         633    0.801169     0.75713  0.00891402
         634    0.801474      0.7572  0.00890024
         635     0.80179     0.75727   0.0088865
         636    0.802117     0.75734   0.0088728
         637    0.802456    0.757411  0.00885916
         638    0.802806    0.757482  0.00884556
         639    0.803168    0.757554    0.008832
         640    0.803542    0.757626   0.0088185
         641    0.803929    0.757698  0.00880503
         642    0.804329    0.757771  0.00879162
         643    0.804742    0.757844  0.00877825
         644    0.805168    0.757917  0.00876493
         645    0.805608    0.757991  0.00875165
         646    0.806061    0.758066  0.00873842
         647    0.806527     0.75814  0.00872523
         648    0.807006    0.758216  0.00871209
         649    0.807498    0.758292    0.008699
         650    0.808003    0.758368  0.00868595
         651     0.80852    0.758445  0.00867295
         652     0.80905    0.758523     0.00866
         653    0.809593    0.758601  0.00864709
         654    0.810147     0.75868  0.00863423
         655    0.810714    0.758759  0.00862141
         656    0.811291    0.758839  0.00860864
         657    0.811879     0.75892  0.00859592
         658    0.812476    0.759002  0.00858324
         659    0.813082    0.759084   0.0085706
         660    0.813698    0.759166  0.00855802
         661    0.814321     0.75925  0.00854548
         662    0.814952    0.759334  0.00853298
         663     0.81559    0.759419  0.00852054
         664    0.816233    0.759504  0.00850813
         665    0.816879    0.759591  0.00849578
         666    0.817529    0.759678  0.00848346
         667     0.81818    0.759765   0.0084712
         668    0.818833    0.759854  0.00845898
         669    0.819488    0.759943   0.0084468
         670    0.820142    0.760033  0.00843468
         671    0.820794    0.760123  0.00842259
         672    0.821444    0.760215  0.00841055
         673    0.822091    0.760307  0.00839856
         674    0.822733    0.760399  0.00838661
         675    0.823369    0.760492   0.0083747
         676    0.823998    0.760586  0.00836284
         677    0.824618    0.760681  0.00835102
         678    0.825228    0.760776  0.00833925
         679    0.825828    0.760872  0.00832752
         680    0.826418    0.760968  0.00831583
         681    0.826995    0.761065  0.00830418
         682    0.827559    0.761163  0.00829258
         683    0.828106    0.761261  0.00828102
         684    0.828638    0.761359  0.00826949
         685    0.829151    0.761458  0.00825801
         686    0.829648    0.761558  0.00824657
         687    0.830126    0.761657  0.00823517
         688    0.830584    0.761758  0.00822381
         689    0.831023    0.761858  0.00821249
         690     0.83144    0.761959  0.00820121
         691    0.831835     0.76206  0.00818996
         692    0.832206    0.762162  0.00817876
         693    0.832554    0.762263  0.00816759
         694    0.832878    0.762365  0.00815645
         695    0.833176    0.762467  0.00814535
         696    0.833449    0.762569  0.00813429
         697    0.833695    0.762671  0.00812326
         698    0.833915    0.762773  0.00811226
         699    0.834109    0.762875   0.0081013
         700    0.834276    0.762977  0.00809036
         701    0.834415    0.763079  0.00807947
         702    0.834525    0.763181   0.0080686
         703    0.834606    0.763282  0.00805776
         704    0.834657    0.763384  0.00804695
         705    0.834681    0.763485  0.00803617
         706    0.834674    0.763586  0.00802542
         707    0.834638    0.763686   0.0080147
         708    0.834573    0.763786  0.00800401
         709    0.834478    0.763886  0.00799334
         710    0.834354    0.763985   0.0079827
         711    0.834199    0.764084  0.00797208
         712    0.834016    0.764182  0.00796149
         713    0.833803     0.76428  0.00795092
         714     0.83356    0.764377  0.00794038
         715    0.833289    0.764473  0.00792986
         716    0.832989    0.764569  0.00791936
         717    0.832661    0.764664  0.00790888
         718    0.832305    0.764758  0.00789843
         719    0.831922    0.764851  0.00788799
         720    0.831511    0.764944  0.00787758
         721    0.831073    0.765036  0.00786719
         722    0.830608    0.765127  0.00785682
         723    0.830116    0.765216  0.00784647
         724    0.829599    0.765305  0.00783613
         725    0.829056    0.765393  0.00782582
         726     0.82849     0.76548  0.00781552
         727    0.827898    0.765566  0.00780524
         728    0.827284    0.765651  0.00779498
         729    0.826646    0.765735  0.00778474
         730    0.825985    0.765817  0.00777451
         731    0.825301    0.765898   0.0077643
         732    0.824595    0.765979  0.00775411
         733    0.823869    0.766058  0.00774393
         734    0.823122    0.766135  0.00773377
         735    0.822356    0.766212  0.00772363
         736    0.821571    0.766287   0.0077135
